tweet_id,issue,text,author,label
831,guns,As we commemorate #LGBTEquality Day on Sunday  we also remember those who tragically lost their lives #OrlandoUnited ,democrat,4
1073,aca,RT @Simas44:  I would not be alive without the access to care I received from your law. Makes all the work worthwhile. #ACA ,democrat,8
1095,guns,Question 2  Congress: How many moments of silence do you need to observe a week before you do something? #SanBernadino,democrat,12
406,guns,We must stand together to defend and protect our constitutional rights  including the Second Amendment. #2A ,republican,5
1000,aca,RT @KTVZ: Video: Rep. Greg Walden meets with C.O. veterans in Bend to discuss issues with health care program to help rural vets  ,republican,8
598,guns,RT @HouseDemocrats: Americans demand leadership. That's why we are fighting to #DisarmHate and  close the dangerous #NoFlyNoBuy loophole. ,democrat,11
1359,aca,RT @BudgetGOP: Congress Approves Far-Reaching #ObamacareRepeal ,republican,12
1781,isis,RT @RepEsty: .@SpeakerRyan  #NoBillNoBreak! American people expect us to take action to protect them from suspected terrorists and  criminals.…,democrat,11
177,aca,RT @PPact: Happy Womens Week! Why is the ACA so great for women? #1: #ObamacareEquals a healthier me.  ,democrat,4
38,isis,#Racism and  #Islamophobia have consequences—we must stop attacks against Muslim  Sikh  South Asian and  Arab communities ,democrat,3
1317,isis,I introduced a #NDAA amendment calling for a full declassification review of #GTMO detainees’ terrorist activity ,republican,13
1009,aca,House will act on this next week --  #Obamacare exchanges will be  susceptible to data breaches in 2014  ,republican,12
1068,abort,RT @RepDelBene: These subpoenas are designed to intimidate  risking safety and  privacy of researchers and  medical students. #StopTheSham ,democrat,8
431,guns,Mr. Speaker @SpeakerRyan we MUST take action to address gun violence.  #NoBillNoBreak  #EndGunViolence ,democrat,12
1119,aca,Oct. 1 represents an early Christmas for cyber criminals trying to access sensitive data for personal gain #Obamacare ,republican,3
307,immig,House #GOP refused to even allow a vote on Senate-passed comprehensive immigration reform bill 3 years ago #CIR #USvTX #SCOTUS #DAPA,democrat,12
19,guns,Cantwell: We need to come together to explore the ways in which we can stop gun violence now. #EnoughGunViolence ,democrat,12
1823,aca,.@SenateMajLdr: Middle class families have endured the broken promises and failures of #Obamacare for far too long.,republican,13
1887,aca,RT @RepTomReed: Here is our plan to replace #ObamaCare  reform #Medicaid  and preserve #Medicare:  ,republican,12
1380,guns,Cosponsored a bill allowing #military spouses to purchase handguns where their partner is stationed. #2ndAmendment  ,republican,13
802,isis,After the deadliest terrorist attack in America since 9/11  it’s time for POTUS to reassess his #terrorism strategy: ,republican,12
1520,immig,President Obama’s intention to grant executive amnesty blatantly disregards our Constitution #StopExecutiveAmnesty ,republican,13
401,aca,Talking with @RepHalRogers and @MineWorkers Cecil Roberts about protecting miners’ healthcare and  pensions. ,republican,9
761,abort,How tone-deaf can the Republicans be? Stop witch hunting. Start governing.  #StandWithPP,democrat,12
1192,isis,As US looks to expand #ISIL war to Libya  restoring congressional oversight on war is more important than ever. Past time to repeal 01 #AUMF,democrat,12
572,lgbt,It was good to join the many people in front of the Supreme Court today in support of #MarriageEquality ,democrat,4
1225,aca,RT @Botticelli44: Happy to join my friends @SecBurwell and  @RepHalRogers at the @RxSummit for a terrific conversation on the #RxProblem.,republican,16
41,isis,Cantwell and @SenatorCollins legislation extends front line of defense to stop terrorists from entering the U.S. ,democrat,7
127,abort,Americans want a government that works for them  not #GOPshutdown threats from @HouseGOP extremist Members! ,democrat,12
1794,guns,RT @RepSteveIsrael: After #Orlando  @HouseDemocrats will again demand a vote to stop dangerous suspected terrorists from buying guns. #NoMo…,democrat,7
1720,immig,The President acted well within his legal authority to give relief to millions of undocumented immigrants #TimeisNow ,democrat,9
771,aca,Medicare and  Medicaid have been keeping Americans healthy for 50 years. We must stand together and  defend them for the next 50 years!,democrat,17
1526,isis,RT @IndyPoliticsOrg: Talking with @RepLukeMesser about #ISIS and Ukraine @93wibc,republican,16
1283,aca,Looking forward to speaking at @AEI tomorrow on the need to replace #Obamacare w/ positive  patient-centered reforms ,republican,13
544,guns,Today I am in Charleston  SC at the memorial service for Rev Clementa Pinckney. I mourn for the nine victims  and pray for their families.,democrat,17
1458,guns,RT @POTUS: We cannot accept our level of gun violence as the new normal. We must take action to prevent this from happening again and  again.…,democrat,7
1796,guns,Love will overcome hate and  fear. I #StandWithOrlando. ,democrat,17
1251,aca,RT @HouseGOP: .@RepKevinBrady  @RepJohnKline  @RepTomPrice  and @RepFredUpton on their vision and plan for health care. #BetterWay,republican,16
485,immig,Went to the Supreme Court to support immigrant families after awful #SCOTUS decision on #DACA #DAPA–we won’t give up ,democrat,9
1803,isis,.@SenateMajLdr McConnell remarks are here: America Needs Serious Solutions From the President to Defeat ISIL ,republican,12
1387,aca,RT @BudgetBulletin: LEARN MORE #BudgetBulletin: ACA  Reconciliation and  the 2016 Budget Process  ,republican,16
998,aca,.@HouseCommerce holds hearings on #Safety4Drivers  Medicaid  and  infant healthcare this week. Full schedule here ,republican,16
497,guns,We're disappointed but not defeated. We'll continue to work to save lives from the scourge of gun violence. We won't stop. We've had #enough,democrat,12
210,aca,#SCOTUS #Obamacare decision still doesn't mean flawed law is good for Americans. The fight goes on. ,republican,13
336,guns,RT @WilliamsJon: Eiffel Tower lit up red white and  blue and  flying Stars and  Stripes to salute victims of #Orlando. #StandWithOrlando ,democrat,15
959,abort,Speaking @ presser on #DefundPlannedParenthood bill. Our priority needs to be women's health not funding PP. ,republican,2
451,aca,New Year  Same Priorities -- Congress passes bill to strip 22 million Americans of health care  #ACA  #StandWithPP,democrat,13
649,aca,RT @GOPSenFinance: Chairman @SenOrrinHatch and  @SenatorIsakson Question CMS’s Income Verification Practices for #Obamacare Benefits ,republican,16
1732,immig,Disappointed by the lack of action on immigration reform. Families need action now #CIR #TimeIsNow #immigration ,democrat,12
1188,isis,Congress’s refusal to debate the ongoing #ISIL war is cowardice  plain and  simple. Our troops deserve better. ,democrat,9
282,abort,We held a productive listening session w/ labor  LGBT  environment and women's rights leaders in Chile today. ,democrat,4
1597,isis,Today I joined @MSNBC  and  continued my call w Senate women for tough int’l sanctions against Boko Haram thugs. WATCH: ,democrat,16
1454,guns,The US Senate will vote Monday on stronger gun background checks and  closing terror loophole. Let your Senators know you support #gunsense.,democrat,13
1019,aca,Hello from Prineville. Yesterday  in Bend  I was asked about health care  jobs  and the Middle East. Click to watch: ,republican,16
516,guns,RT @voxdotcom: 48 people were shot during yesterday’s 15-hour filibuster on gun control  ,democrat,6
1570,guns,In face of another horrific act of gun violence  it’s time for Congress to act to #StopGunViolence! ,democrat,12
74,lgbt,RT @repmarkpocan: Shame on the House Republicans who switched their votes in favor of discrimination and against #LGBT Americans.  ,democrat,4
1386,aca,Finance committee passed 2 of my bills today that would improve Medicare and Medicaid and  help put patients first. ,republican,13
941,isis,Paris and  San Bernardino attacks show containing ISIL doesn’t work. We need to seek out and destroy them.,republican,7
963,isis,Talking #ISIL and  Russian sanctions with @SeantorRounds and  @trish_regan on @FoxBusiness ,republican,16
457,isis,RT @NancyPelosi: The world aches at the violence in Paris. Tonight  we recommit to the fight against terror and  hate across the globe. ,democrat,17
471,lgbt,RT @RepCicilline: #LoveWins! We take pride in our marriage equality victory  but recommit to fight for full and  equal protection under ALL of…,democrat,4
1600,lgbt,RT @Interior: Nat'l parks are America's storyteller. Now we’ll tell story of LGBT Americans w/ Stonewall #FindYourPark #Pride2016 ,democrat,10
270,guns,Horrified. The pain of this brutal attack in Orlando is surely magnified as our nation celebrates #LGBT Pride month. ,democrat,17
1435,immig,Executive #amnesty is not the answer. #immigration ,republican,13
1895,aca,RT @EdWorkforce: .@repjohnkline: @HouseGOP plan will strengthen employer-provided health care. #BetterWay,republican,8
1911,isis,Today #SCOTUS upheld justice for victims of Iran-sponsored terrorist attacks  including families of #RI'ers killed: ,democrat,6
906,isis,.@RepJohnKatko is making sure our counter-terrorism programs are working together closely to keep America safe. ,republican,7
873,isis,RT @theaanews: @SenGaryPeters:  The U.S. should do its part to help refugees  ,democrat,16
1590,aca,Allowing employers to deny women access to needed care once again allows for gender discrimination in health care –something I fought to end,democrat,4
1728,isis,RT @KyungMSong: .@RepAdamSmith: Denying #ISIS safe haven in Syria is in U.S. interest. #IslamicState,democrat,7
390,isis,My thoughts are with the victims of the terror attack in Lahore.  To see so many dead  especially children  is heartbreaking.  (1 of 2),democrat,17
73,lgbt,RT @RepKClark: Members of both parties were working 2 protect #LGBT rights til GOP leaders used dirty tricks 2 get their way.#Shame ,democrat,4
426,abort,Glad #SCOTUS has reaffirmed the constitutional right of women to make their own decisions about their health  bodies  families  and  lives.,democrat,5
298,abort,#SCOTUS dec. in Whole Woman’s Health v. Hellerstedt is an important victory in the face of increasingly extreme attacks on women’s health.,democrat,7
1968,isis,I will do everything I can to help stop the President's plan to close #Gitmo and keep terrorists out of America. ,republican,7
5,lgbt,#LGBTEquality Day is a celebration of #SCOTUS victories that declared  once and for all  #LoveIsLove! ,democrat,4
477,lgbt,Today  we celebrate #LGBTEquality and  the progress made by the #LGBT community #Pride2016 ,democrat,4
181,lgbt,My statement on the President's transgender bathroom decree regarding public schools. ,republican,16
993,aca,More on my efforts to improve home health care for seniors in Oregon and across the country --   #KeepThePromise,republican,16
1455,guns,Gun reform “is a shared responsibility.” Powerful words from #Charleston pastor about forgiveness  healing and  future: ,democrat,3
1978,aca,.@SenateMajLdr Op-Ed in @bgdailynews: Promise kept: Senate passes repeal of #Obamacare legislation ,republican,12
1708,lgbt,I joined the amicus brief to end state bans on gay marriage.  #marriageeqaulity #lovecantwait #SCOTUS ,democrat,4
937,isis,Jeff’s unit arrived in Iraq just before the al-Askari mosque bombing in 2006 5/11,republican,17
684,guns,We need to keep guns out of the hands of terrorist while protecting 2nd Amendment rights for law-abiding citizens. ,republican,7
1699,lgbt,#SCOTUS is hearing #MarriageEquality case today. I hope they chose #FreedomToMarry bc #LoveMustWin. #LoveCantWait ,democrat,5
967,isis,Horrific murder of #JordanianPilot Moaz al-Kasasbeh further underscores the barbaric evil of #ISIS  which must be defeated.,republican,3
180,lgbt,My bill amends Title IX to prevent President's exec. overreach in regards to public school bathrooms. Read more here ,republican,13
1385,aca,My statement on the Supreme Court’s #KingVsBurwell decision. #SCOTUS  ,republican,16
609,lgbt,Hard-working Americans should not be fired for being #LGBT. I stand with @LGBTEqCaucus to fight against discrimination #WeAreWithYou,democrat,17
893,aca,Arizona has joined the ranks of states facing HUGE 2017 Obamacare rate hikes + declining healthcare choices. ,republican,1
968,isis,My thoughts and  prayers are w/ the French people. This tragedy shows that terror remains a global threat- one we must take seriously #Paris,republican,17
648,isis,RT @atlpressclub: @SenatorIsakson: There's a role for American people and democracy to confront ISIL and defeat it. #APCIsakson,republican,7
1943,aca,Thanks to @GinaRaimondo  @RIFoundation and #RI #healthcare leaders for your commitment to healthcare #innovation! ,democrat,16
1407,isis,RT @jiminhofe: My prayers are w/Paris as the horrific terrorist situation conts to unfold. The US stands w/France in bringing to justice al…,republican,17
478,immig,MORNING READ: A #DREAMer shares her moving story–and  her mother’s story–of life as undocumented immigrants #DAPA #DACA ,democrat,9
300,abort,Women can and  should decide for themselves matters that control their lives and their destinies #MyDecision #SCOTUS,democrat,4
652,aca,Today I will vote to repeal #Obamacare and protect Georgians from this disastrous law. Here's why: ,republican,12
736,guns,After Orlando  the worst mass shooting in American history  this is the moment for us to do the right thing and finally take action. #Enough,democrat,3
528,guns,Act today for the victims of gun violence. Act today for their families. Act today for our nation who cries out for action.#holdthefloor,democrat,3
1014,aca,RT @HouseCommerce: #Obamacare #brokenpromises hit 150 000 in Oregon as POTUS fends off fact checkers ,republican,12
4,guns,This #SeattlePride weekend we take the opportunity to respond to the violence and  hate in #Orlando with #love and  celebration of our progress.,democrat,17
647,isis,RT @AudreyWSBTV:  You can not contain terrorism  you have to defeat terrorism.    @SenatorIsakson #eggsnissues @wsbtv ,republican,7
1549,guns,Today voted against SenateGOP attempt to block bipartisan @SenatorCollins bill to keep guns out of hands of suspected terrorists #NoFlyNoBuy,democrat,7
763,abort,Another day  another GOP witch hunt:  #StandWithPP,democrat,12
857,isis,Great to see Dr. Hamo at #SOTU. If we close our doors to refugees  we close our doors to their contributions as well ,democrat,9
229,guns,Senators deserve a chance to consider amendments to the Sportsmen's Act  like my amendment against #gun registries: ,republican,13
398,isis,Sec. Kerry’s proclamation of a genocide against Christians and other religious minorities by ISIS is long overdue. ,republican,3
1506,isis,Congressman Messer condemns Paris terror attacks:  via @YouTube,republican,16
1083,guns,@jbpage that's not a good argument. Reducing gun violence will take lots of different measures. No single one is a panacea.,democrat,13
291,guns,Since the tragedy at Sandy Hook  there have been more than 100 000 gun violence deaths in the US. RT if you agree: Let's #HonorWithAction!,democrat,11
500,guns,No American shld ever have to live in fear of gun violence. That's why @RepRobinKellyand I are pushing for gun reform: ,democrat,9
758,guns,My thoughts and prayers go out to the people of France. We stand with you in the face of these horrific attacks. ,democrat,17
1816,aca,RT @SenateMajLdr: .@SenDanCoats  any thoughts on UnitedHealth leaving #Indiana due to the continued failed policies of #Obamacare? ,republican,8
1175,guns,.@SenateDems are saying #ENOUGH in #filibuster for common sense gun reform. No more empty words. No more moments of silence. We need ACTION.,democrat,12
1727,isis,I was on @cnn yesterday to discuss airstrikes against #ISIS and the possibility of Congress voting on an #AUMF ,democrat,13
956,aca,Today I met with the administration of St. Francis Memorial Hospital to talk about rural healthcare in West Point. ,republican,16
776,lgbt,Now that marriage is a universal right  all governments must move quickly to ensure that no one is denied the benefits of marriage.,democrat,4
1522,aca,Interactive map from @nytimes shows #healthcare premiums could rise 20% for some Americans  #ACA,republican,1
490,guns,RT @NBCAsianAmerica: Asian-American advocates speak out in favor of gun control  #NoBillNoBreak ,democrat,11
946,guns,The tragedy in California today is heartbreaking. My thoughts and prayers are with the #SanBernardino community during this difficult time.,republican,17
1774,guns,We will not leave the House Floor until @SpeakerRyan and  @HouseGOP end their obstruction on gun violence. #NoBillNoBreak,democrat,12
636,guns,Praying for victims of Orlando terror attack. We should pursue those responsible w/ full force and  strength of U.S. ,republican,17
402,abort,Every life is valuable. Every baby is a blessing. I am proud to be pro-life and  stand up for the rights of the unborn. ,republican,3
678,immig,Congress must use all options - including through the courts - to force Obama to follow #immigration laws:  #gapol,republican,5
619,isis,Read my statement on the terrorist attack in #Jerusalem that injured at least 21 people: ,democrat,16
69,guns,Today is #WorldBloodDonorDay- an opportunity to give blood and support the victims of the #OrlandoShooting,democrat,17
1062,guns,RT @ZTKrogman: Fun fact  he would have an easier time suing the lawnmower manufacturer than the gun manufacturer.  ,democrat,5
996,guns,Our thoughts and prayers go out to the victims  their families  and the Marine Corps. The entire nation mourns this senseless loss.,republican,17
1775,guns,For the moms who have lost children to gun violence. For them I demand action #NoBillNoBreak  ,democrat,3
1313,isis,READ MORE about my #NDAA amendment calling for a full declassification review of #GTMO detainees’ terrorist activity ,republican,13
1107,immig,RT @dcexaminer: House bill would require immigration officials to check social media ,republican,13
621,isis,RT @RepWilson: 2 yrs later  we haven’t forgotten the #ChibokGirls abducted by Boko Haram. Every day until their return we will call: #Bring…,democrat,17
601,guns,Proud to stand shoulder to shoulder with @resp_solutions and  @GabbyGiffords to continue to fight for sensible gun laws ,democrat,17
691,isis,.@google should apologize and exercise more discretion before it decides to honor someone who supports a cop killer and terrorists.,republican,12
84,aca,RT @dizzycatdesign:  Instead of calling special session to discriminate  we shouldve called it to expand Medicaid @RepAdams #NC #HB2 ht,democrat,4
938,isis,Americans see the threat from #ISIL and  want to know what’s being done to address it. Watch my @FoxBusiness interview: ,republican,11
37,abort,Great meeting the hardworking staff of Planned Parenthood @PPFA in Pullman  WA yesterday. Thank you for all you do. ,democrat,17
1602,guns,R’s who receive $ from gun manufacturers are scared to anger their benefactors and hold a vote on commonsense solutions to #gunviolence,democrat,1
151,abort,#HR36 is an attack on womens rights - as a woman and advocate for women  I couldnt stand by and be silent. #StopTheBan,democrat,5
658,isis,View my statement on Paris attacks  #ISIL  and  Syrian refugees here:  “Until We Make ISIL Pay  They Will Run Rampant”,republican,16
219,aca,#Gruber remarks  higher costs  fewer choices help explain @FoxNews Poll: Record 58 percent would repeal #ObamaCare: ,republican,11
2022,immig,Since 2012  more than 640 000 young people have taken advantage of the DACA program.  Our DREAMers are moving our... ,democrat,15
999,immig,Veterans  trade  immigration  and  the EPA were all big topics on my teletown hall today. Thanks to all who joined in! ,republican,16
767,immig,Agree with @Pontifex that our nation of immigrants must have compassion.,democrat,10
339,immig,RT @SenatorDurbin: .@SenatorLeahy @timkaine @SenatorMenendezand I discussed protecting Central-American refugees w/immigration leaders ,democrat,7
1411,isis,Our President didn’t even consult with the Army Chief of Staff after ISIS took Mosul last year: ,republican,12
1342,guns,My thoughts and prayers are with #Belgium and the victims of the terror attacks in #Brussels this morning. #PrayForBelgium,republican,17
153,aca,Closely watching @USSupremeCourt #KingvsBurwell case - more than 400 000 North Carolinians could lose affordable health insurance coverage,democrat,8
1392,immig,Joined an amicus brief stating the President Obama's executive overreach on immigration is unconstitutional. ,republican,5
1076,aca,And...the House just sustained @POTUS veto of the 61st attempt to repeal #ACA. Or was it the 62nd? Or 91st? #GroundhogDay #ACAWorks,democrat,12
1235,isis,RT @HouseAppropsGOP: .@RepHalRogers: HR 240 provides $39.7B to protect our borders  defend against the threats of terrorism  and enforce ou…,republican,2
284,lgbt,Congress must fight to ensure LGBT people have the full protection of the law everywhere in America. #EqualityAct ,democrat,5
1705,immig,Our immigration detention policy incentivizes the inhumane detention of thousands. Here's how we can begin to fix it ,democrat,9
1001,aca,RT @ESHforOregon: Thx @RepBonamici and  @repgregwalden! All Oregonians deserve access to #EMS #orpol #healthcare #ruralhealth #Medicare ,republican,8
830,lgbt,On #LGBTEquality Day  let's recommit ourselves to work that remains achieve equality and  ensure LGBT Americans feel safe in their communities.,democrat,4
88,lgbt,Proud to support those who rallied against #TexasHB2 today as #SCOTUS takes up WWH v. Hellerstedt #stoptheSham,democrat,5
2037,aca,A reminder that the deadline to enroll in the ACA health insurance program is February 15  2015. If you have not... ,democrat,15
1301,immig,RT @RobyBrock: #arpx Arkansas officials applaud U.S. Supreme Court immigration deadlock ,republican,11
340,immig,RT @JoanneLinDC: .@SenatorDurbin @SenatorLeahy +24 Sen Dems call on @POTUS to end immigration raids targeting Cent.Am women and children ,democrat,12
42,isis,Sen Cantwell about to speak on Senate Floor on provisions to identify and  stop terrorists from entering US WATCH HERE: ,democrat,16
392,aca,Today marks the 6th anniversary of the Affordable Care Act  which has provided millions with health coverage. ,democrat,8
306,guns,Excellent @RutlandHerald editorial today on the push for commonsense gun safety legislation and  the obstruction tactics we've faced. #ENOUGH,democrat,12
881,aca,A #BetterWay for you to get health care:  Republican alternative promises patient power   via @WashTimes ,republican,13
267,guns,RT @RepSteveIsrael: After #Orlando  @HouseDemocrats will again demand a vote to stop dangerous suspected terrorists from buying guns. #NoMo,democrat,7
227,aca,#ObamaCare remains beset with problems. via @Senate_RPC 'GAO:   Still a Security Risk'  ,republican,13
46,aca,In Washington state  #healthcare reform—and the decision to expand Medicaid—have cut the number of uninsured in half ,democrat,8
30,aca,Right now there are 162 000 Washingtonians missing out on more affordable health insurance. ,democrat,8
524,immig,6 years ago  then-Senator Lugar of Ind. and  I sent a letter to @POTUS calling for a stop in deportations of #DREAMers ,democrat,12
1363,aca,#RepealObamacare is the first step in bridging the broken promises to better access to high-quality health care. ,republican,8
521,guns,.@ChrisMurphyCT's #filibuster continues. We want action on gun violence now. Watch LIVE:  #Enough,democrat,12
204,guns,Obama's executive fiat to push #guncontrol is not conducive to finding consensus on public safety and  fighting crime: ,republican,13
273,lgbt,Maloney Amendment's success doesn't hide the reality that @HouseGOP has made LGBT discrimination a top priority. ,democrat,4
251,guns,Joined @ChelseaShow to talk about need to prevent gun violence. #NoBillNoBreak Check it out! ,democrat,7
669,isis,At today's Foreign Relations hearing: my thoughts on standing strong with Israel and  protecting US from ISIL fighters ,republican,16
1827,immig,RT @SenateMajLdr: I wholeheartedly agree with @POTUS  that’s not how democracy works. #immigration ,republican,12
476,abort,Big news: #SCOTUS strikes down Texas law that restricted women’s reproductive freedom ,democrat,5
449,immig,RT @HouseJudDems: .@RepJohnConyers and  @RepZoeLofgren applaud #SCOTUS decision to review challenge to @POTUS #immigration #ExecAction ,democrat,12
202,guns,10:30 am webcast: CJS Approps hearing w/@SenShelby  AG Lynch and  others to address #guncontrol executive actions. ,republican,16
1601,guns,Even when Americans cry for action. Even after tragedies like Orlando. Even when @HouseDems protest all night. R’s won’t budge. #enough,democrat,12
972,isis,VIDEO: Congress must be honest w/ American ppl ab what lies w/ mil plans to defeat #ISIL even if we stay in DC longer ,republican,12
603,guns,RT @RepCorrineBrown: We are #OrlandoStrong in the face of this act of hate and terror. As we mourn  we must turn our grief into action.,democrat,17
179,aca,RT @thehill: Directors: #ObamaCare storefronts are working ,democrat,13
62,guns,.@SpeakerRyan  #NoBillNoBreak We must #DisarmHate and enact #gunsafety reforms.,democrat,7
1762,lgbt,2 weeks later and #LGBT community is still reeling from the #PulseShooting but as always #WeAreWithYou ,democrat,17
973,isis,Important Armed Services hearing w/ Sec. Hagel  and Gen. Dempsey on @BarackObama plan to counter #ISIL  WATCH: ,republican,16
866,guns,My thoughts and prayers are with the victims and their families from today’s shooting in San Bernardino.,democrat,17
635,guns,I invite all to join the Senate in a moment of silence at 4:00 p.m. ET to reflect on the victims of the tragic terror attack in Orlando.,republican,17
1543,aca,Proud to introduce #SCHOOLAct to relieve local schools and colleges from costly #ObamaCare regs ,republican,13
780,guns,Senate working to fight terrorism after #Orlando tragedy and provide resources to prevent future attacks. Listen here: ,republican,7
1016,isis,I'll be on the @LarsLarsonShow at 1 PM Pacific to remember Sept. 11 and share my thoughts on Syria  Benghazi  and more. Tune in!,republican,16
1806,guns,McConnell on Orlando Attack: We Won’t Back Down in the Face of Terrorism ,republican,17
1509,aca,Rep. Messer questions Secretary Burwell about Obamacare Employer Mandate:  via @YouTube,republican,16
939,isis,Ready to talk #ISIL on @FoxBusiness ,republican,16
1930,aca,I #StandWithPP because they help meet the #healthcare needs of millions of low-income and  underserved women and  men  including 9 000 in #RI,democrat,8
1906,guns,At ~7:15pm  I'm joining @ChrisMurphyCT as @SenateDems #holdthefloor and  #filibuster to call for action on gun violence ,democrat,12
711,isis,…for terrorism while ushering in a nuclear arms race throughout the Middle East. 3/3,republican,7
1942,aca,.@NACHC Honored to receive this award! And I'm proud to support health centers - a big part of our #healthcare system ,democrat,8
759,guns,I was proud to join @Bradybuzz for #MillionMomMarch Lobby Day. #Enough is enough! Time to act on sensible gun laws. ,democrat,17
712,isis,.@AirProducts attack hits close to home. Reminder of the ongoing threat of radical Islamic terrorism across the globe.,republican,3
1869,immig,Retweet to agree: The #SupremeCourt's ruling against Pres. Obama’s executive amnesty is a win for the Constitution. ,republican,5
981,isis,Tonight  POTUS will give final State of the Union. Hope he’ll offer clear plan to defeat ISIS  keep us safe. What are you hoping to hear?,republican,13
295,aca,RT @RepGeneGreen: Thanks to the Affordable Care Act more than 90% of Americans have health coverage for the first time ever. #ACAworks ,democrat,8
1961,guns,My heart goes out to everyone affected by the horrific act of terror in Orlando. Susan and  I are praying for the victims and  their families.,republican,17
1193,lgbt,Yesterday  I went to the House Floor to decry hate and  discrimination against #LGBT people. #IDAHOT #WeAreWithYou ,democrat,4
743,abort,Cancel these subpoenas which are continuing the #WarOnWomen and putting Americans at risk. #StandWithPP ,democrat,4
1638,aca,Thx @NB3Foundation 4 joining me to discuss expanding access to health care  Native youth well-being @ #SantaAnaPueblo ,democrat,8
617,abort,.@TheJusticeDept confirms hate-filled #HB2 breaks fed law and  doesn't reflect beliefs of the American people #Equality ,democrat,5
710,immig,Powerful testimony from heartbroken dad. San Fran sanctuary law = bad idea  prevents enforcement of immigration law ,republican,13
651,isis,I asked @AmbassadorPower yesterday about rules of engagement in Middle East to defeat ISIL. Hear her answer here: ,republican,16
1937,guns,Today I joined @SenateDems to say enough is enough  it is time to #StopGunViolence. I hope the GOP was listening. ,democrat,12
731,guns,A heartfelt thank you to @HouseDemocrats for standing strong and having a spine  insisting on sensible gun votes. #NoBillNoBreak,democrat,17
1141,isis,We need to know where Pakistan stands in the fight against terrorism across the globe.  ,republican,14
1922,isis,Senator Lieberman and  I speak with a refugee from Homs  Syria  at the processing center in Adasevci  Serbia. ,democrat,16
191,immig,My vote today allows Congress to continue fighting executive amnesty while keeping a vital dept running. I vehemently oppose (1/2),republican,12
192,aca,#Obamacare is broken  and today I voted to repeal it. We need a law that gives the power to the patient  not government bureaucrats.,republican,8
364,guns,Proud of House Democrats working to force a vote on common-sense measures to reduce gun violence. #Enough,democrat,12
323,guns,WATCH: Leahy Replies To #VT Teen’s Heartfelt Lttr After #Orlando Massacre   (Leahy’s remarks start at 23:22) #ENOUGH,democrat,16
1923,aca,Thanks to the #ACA  Doughnut Hole  fix  thousands of #RI #seniors have saved over $60M since 2010 ,democrat,1
2042,aca,This Thursday  December 4th  there will be an Affordable Care Act Enrollment Fair in Hebbronville at the First... ,democrat,16
1598,abort,We can’t play politics w/ women’s health. Glad #SCOTUS struck down TX's unconstitutional barriers on a woman's right to choose. #StopTheSham,democrat,5
428,immig,As a nation built by immigrants  America must fight to keep families together  not tear them apart. #FightForFamilies #UnfreezeDAPA,democrat,9
640,immig,.@POTUS’ 2014 executive actions on #immigration are unconstitutional and  I'm continuing the legal challenge against: ,republican,5
809,immig,Voted to end #SanctuaryCities. These areas should not be able to undermine the enforcement of #immigration laws: ,republican,5
134,isis,RT @JacksonLeeTX18: Still hoping for the safe return of the girls kidnapped by Boko Haram. #BringBackOurGirls #JoinRepWilson ,democrat,17
24,guns,Our thoughts and  prayers are with the Orlando community  families and  victims of this incomprehensible tragedy.,democrat,17
624,lgbt,Signing of anti #LGBT law in #Mississippi is shameful. Bigotry  hate and  discrimination should never be protected by law,democrat,4
1900,aca,Today’s #SCOTUS decision is a victory for women across America  who have the right to make their own health care decisions. #StopTheSham,democrat,5
1640,aca,#CHIP = a lifeline to families  helps ~10000 NM kids access reliable health care. #SONGact would strengthen CHIP  child well-being programs.,democrat,8
833,guns,Heading over to House Floor to join my Dem colleagues in calling for #NoBillNoBreak—The American people are sick of inaction on gun safety.,democrat,11
1133,isis,My heartfelt condolences go out to those victims of today's brutal terrorist attack in Israel.,republican,17
275,lgbt,.@HouseGOP is so committed to discriminating against LGBT people  they broke regular order to advance their bigotry. ,democrat,4
1229,aca,RT @HouseAppropsGOP: .@RepHalRogers: @SecBurwell's  challenges are many: underwhelming #ObamaCare rollout  Rx drug abuse  unsustainable man…,republican,13
258,isis,RT @RepEsty: .@SpeakerRyan  #NoBillNoBreak! American people expect us to take action to protect them from suspected terrorists and  criminals,democrat,11
1254,guns,Obama Admin censoring Orlando terrorist's 911 call is outrageous/disturbing. POTUS crafting political narrative is not making America safer,republican,12
851,aca,#ACA open enrollment assistance will be available today until 4pm at 605 N. Saginaw St. in #Flint. You can get help you need to #GetCovered.,democrat,8
166,aca,The .@HouseGOP voted to repeal the #ACA today for the 56th time. I discussed how this would hurt #NC12 on the floor: ,democrat,13
1394,immig,Concealed carry  water rights  immigration - learn more by reading the Enzi Insider. ,republican,16
1683,aca,I'm happy to see the #SCOTUS decision that will continue to allow millions to receive affordable healthcare under the Affordable Care Act,democrat,8
2030,aca,A Special Enrollment Period for the Health Care Insurance under the ACA will take place from March 15- April 15.... ,democrat,15
1236,aca,RT @HouseAppropsGOP: .@RepHalRogers: Omnibus cuts $60M from EPA  cuts IRS by $345M  and provides no new funding for #ObamaCare.,republican,2
95,aca,Instead of fulfilling our responsibilities radical Republicans would rather waste time on dead-end votes to attack #PlannedParenthood and  #ACA,democrat,12
1565,guns,RT @SenatorBaldwin: As a nation  we need to do more to #StopGunViolence and  prevent these tragedies from occurring. ,democrat,7
